word	nodeType	synsetCount	unit	count
frail	ADJ	5	the-female-impersonators-transcript	2
frank	ADJ	6	the-female-impersonators-transcript	5
fre-	ADJ	0	the-female-impersonators-transcript	1
free	ADJ	22	the-female-impersonators-transcript	9
french	ADJ	5	the-female-impersonators-transcript	20
frequent	ADJ	4	the-female-impersonators-transcript	2
fresh	ADJ	13	the-female-impersonators-transcript	1
friend-	ADJ	0	the-female-impersonators-transcript	1
friendly	ADJ	5	the-female-impersonators-transcript	2
frightened	ADJ	4	the-female-impersonators-transcript	1
frigid	ADJ	3	the-female-impersonators-transcript	1
fringed	ADJ	5	the-female-impersonators-transcript	1
frivolous	ADJ	1	the-female-impersonators-transcript	3
front	ADJ	13	the-female-impersonators-transcript	4
ful	ADJ	1	the-female-impersonators-transcript	2
full	ADJ	13	the-female-impersonators-transcript	42
full-	ADJ	0	the-female-impersonators-transcript	2
functional	ADJ	6	the-female-impersonators-transcript	1
funda-	ADJ	0	the-female-impersonators-transcript	1
fundamen-	ADJ	0	the-female-impersonators-transcript	3
fundamental	ADJ	5	the-female-impersonators-transcript	2
funny	ADJ	5	the-female-impersonators-transcript	1
furnished	ADJ	3	the-female-impersonators-transcript	4
further	ADJ	11	the-female-impersonators-transcript	2
fussy	ADJ	3	the-female-impersonators-transcript	2
futile	ADJ	2	the-female-impersonators-transcript	3
future	ADJ	7	the-female-impersonators-transcript	2
gallant	ADJ	6	the-female-impersonators-transcript	4
gang-	ADJ	0	the-female-impersonators-transcript	1
garrulous	ADJ	1	the-female-impersonators-transcript	1
gay	ADJ	7	the-female-impersonators-transcript	2
gen-	ADJ	0	the-female-impersonators-transcript	3
general	ADJ	10	the-female-impersonators-transcript	40
generic	ADJ	5	the-female-impersonators-transcript	1
genial	ADJ	3	the-female-impersonators-transcript	2
gentle	ADJ	10	the-female-impersonators-transcript	12
gentle-	ADJ	0	the-female-impersonators-transcript	1
genuine	ADJ	3	the-female-impersonators-transcript	2
german	ADJ	3	the-female-impersonators-transcript	2
gifted	ADJ	3	the-female-impersonators-transcript	4
girlish	ADJ	1	the-female-impersonators-transcript	1
glabrous	ADJ	1	the-female-impersonators-transcript	1
glad	ADJ	5	the-female-impersonators-transcript	9
godlike	ADJ	2	the-female-impersonators-transcript	1
gold-	ADJ	0	the-female-impersonators-transcript	1
golden	ADJ	6	the-female-impersonators-transcript	2
good	ADJ	27	the-female-impersonators-transcript	87
good-	ADJ	0	the-female-impersonators-transcript	2
goodhearted	ADJ	0	the-female-impersonators-transcript	1
goodlooking	ADJ	0	the-female-impersonators-transcript	1
goodly	ADJ	1	the-female-impersonators-transcript	1
goody	ADJ	1	the-female-impersonators-transcript	1
gra-	ADJ	0	the-female-impersonators-transcript	1
graceful	ADJ	2	the-female-impersonators-transcript	1
gradual	ADJ	3	the-female-impersonators-transcript	1
graduate	ADJ	6	the-female-impersonators-transcript	1
grateful	ADJ	2	the-female-impersonators-transcript	2
grave	ADJ	8	the-female-impersonators-transcript	1
gray	ADJ	15	the-female-impersonators-transcript	1
greasy	ADJ	2	the-female-impersonators-transcript	1
great	ADJ	7	the-female-impersonators-transcript	68
great-	ADJ	0	the-female-impersonators-transcript	1
greek	ADJ	3	the-female-impersonators-transcript	3
green	ADJ	14	the-female-impersonators-transcript	1
gross	ADJ	10	the-female-impersonators-transcript	3
grotesque	ADJ	3	the-female-impersonators-transcript	1
ground-	ADJ	0	the-female-impersonators-transcript	1
groundless	ADJ	1	the-female-impersonators-transcript	2
grown	ADJ	11	the-female-impersonators-transcript	1
gruff	ADJ	2	the-female-impersonators-transcript	1
guiltless	ADJ	1	the-female-impersonators-transcript	1
guilty	ADJ	2	the-female-impersonators-transcript	15
gullible	ADJ	2	the-female-impersonators-transcript	1
hairless	ADJ	1	the-female-impersonators-transcript	1
half	ADJ	6	the-female-impersonators-transcript	34
handed	ADJ	3	the-female-impersonators-transcript	1
handful	ADJ	2	the-female-impersonators-transcript	1
handsome	ADJ	2	the-female-impersonators-transcript	13
handy	ADJ	4	the-female-impersonators-transcript	1
happy	ADJ	4	the-female-impersonators-transcript	9
hard	ADJ	22	the-female-impersonators-transcript	5
hard-	ADJ	0	the-female-impersonators-transcript	1
hardened	ADJ	10	the-female-impersonators-transcript	1
harebrained	ADJ	1	the-female-impersonators-transcript	2
harmful	ADJ	1	the-female-impersonators-transcript	2
harmless	ADJ	1	the-female-impersonators-transcript	6
harsh	ADJ	6	the-female-impersonators-transcript	1
hazy	ADJ	2	the-female-impersonators-transcript	1
headed	ADJ	13	the-female-impersonators-transcript	1
healthful	ADJ	2	the-female-impersonators-transcript	1
hearted	ADJ	0	the-female-impersonators-transcript	2
heartfelt	ADJ	1	the-female-impersonators-transcript	1
heartless	ADJ	2	the-female-impersonators-transcript	1
hearty	ADJ	5	the-female-impersonators-transcript	3
heated	ADJ	6	the-female-impersonators-transcript	1
heav	ADJ	0	the-female-impersonators-transcript	1
heavenly	ADJ	3	the-female-impersonators-transcript	6
heavy	ADJ	30	the-female-impersonators-transcript	6
heeled	ADJ	5	the-female-impersonators-transcript	1
heinous	ADJ	1	the-female-impersonators-transcript	4
helpful	ADJ	1	the-female-impersonators-transcript	1
helpless	ADJ	3	the-female-impersonators-transcript	2
herculean	ADJ	2	the-female-impersonators-transcript	1
hereditary	ADJ	2	the-female-impersonators-transcript	1
hermaphrodite	ADJ	2	the-female-impersonators-transcript	2
heroic	ADJ	6	the-female-impersonators-transcript	2
hetero	ADJ	0	the-female-impersonators-transcript	1
heterosexual	ADJ	2	the-female-impersonators-transcript	2
hidden	ADJ	7	the-female-impersonators-transcript	1
hideous	ADJ	2	the-female-impersonators-transcript	1
high	ADJ	18	the-female-impersonators-transcript	64
high-	ADJ	0	the-female-impersonators-transcript	2
highminded	ADJ	0	the-female-impersonators-transcript	1
hirsute	ADJ	1	the-female-impersonators-transcript	1
historic	ADJ	2	the-female-impersonators-transcript	3
histrionic	ADJ	1	the-female-impersonators-transcript	1
hitherto	ADJ	1	the-female-impersonators-transcript	1
holy	ADJ	2	the-female-impersonators-transcript	4
homeless	ADJ	4	the-female-impersonators-transcript	1
homosexu-	ADJ	0	the-female-impersonators-transcript	1
homosexual	ADJ	2	the-female-impersonators-transcript	15
honorable	ADJ	4	the-female-impersonators-transcript	2
honored	ADJ	4	the-female-impersonators-transcript	3
hopeless	ADJ	4	the-female-impersonators-transcript	2
horny	ADJ	3	the-female-impersonators-transcript	2
horrible	ADJ	1	the-female-impersonators-transcript	6
hot	ADJ	21	the-female-impersonators-transcript	2
house-	ADJ	0	the-female-impersonators-transcript	1
housekeep-	ADJ	0	the-female-impersonators-transcript	1
how-	ADJ	0	the-female-impersonators-transcript	2
huge	ADJ	1	the-female-impersonators-transcript	1
human	ADJ	4	the-female-impersonators-transcript	44
human-	ADJ	0	the-female-impersonators-transcript	1
humane	ADJ	3	the-female-impersonators-transcript	1
humanitarian	ADJ	4	the-female-impersonators-transcript	1
humble	ADJ	6	the-female-impersonators-transcript	1
humdrum	ADJ	3	the-female-impersonators-transcript	1
humiliating	ADJ	2	the-female-impersonators-transcript	1
hun-	ADJ	0	the-female-impersonators-transcript	1
hundredth	ADJ	3	the-female-impersonators-transcript	1
husky	ADJ	3	the-female-impersonators-transcript	1
hy-	ADJ	0	the-female-impersonators-transcript	2
hypersensitive	ADJ	1	the-female-impersonators-transcript	1
hypocritical	ADJ	1	the-female-impersonators-transcript	4
ian	ADJ	0	the-female-impersonators-transcript	1
ible	ADJ	0	the-female-impersonators-transcript	1
ican	ADJ	0	the-female-impersonators-transcript	1
ideal	ADJ	5	the-female-impersonators-transcript	7
identic	ADJ	0	the-female-impersonators-transcript	6
identical	ADJ	5	the-female-impersonators-transcript	1
idle	ADJ	10	the-female-impersonators-transcript	1
ignominious	ADJ	1	the-female-impersonators-transcript	1
ignorant	ADJ	3	the-female-impersonators-transcript	13
ill	ADJ	9	the-female-impersonators-transcript	5
illogical	ADJ	2	the-female-impersonators-transcript	1
immaculate	ADJ	3	the-female-impersonators-transcript	1
immature	ADJ	5	the-female-impersonators-transcript	2
immediate	ADJ	5	the-female-impersonators-transcript	3
immediate-	ADJ	0	the-female-impersonators-transcript	1
immigrant	ADJ	1	the-female-impersonators-transcript	1
immoral	ADJ	2	the-female-impersonators-transcript	7
impatient	ADJ	2	the-female-impersonators-transcript	1
impecunious	ADJ	1	the-female-impersonators-transcript	1
imperfect	ADJ	3	the-female-impersonators-transcript	1
impious	ADJ	2	the-female-impersonators-transcript	3
impolite	ADJ	1	the-female-impersonators-transcript	1
impossible	ADJ	4	the-female-impersonators-transcript	10
impotent	ADJ	2	the-female-impersonators-transcript	3
impracticable	ADJ	1	the-female-impersonators-transcript	1
improper	ADJ	3	the-female-impersonators-transcript	1
in-	ADJ	0	the-female-impersonators-transcript	2
inaccurate	ADJ	1	the-female-impersonators-transcript	1
inane	ADJ	1	the-female-impersonators-transcript	1
inaudible	ADJ	1	the-female-impersonators-transcript	1
inborn	ADJ	2	the-female-impersonators-transcript	2
incapable	ADJ	4	the-female-impersonators-transcript	6
incarcer-	ADJ	0	the-female-impersonators-transcript	1
incen-	ADJ	0	the-female-impersonators-transcript	1
inclined	ADJ	9	the-female-impersonators-transcript	10
inclu-	ADJ	0	the-female-impersonators-transcript	1
incomparable	ADJ	1	the-female-impersonators-transcript	2
inconceivable	ADJ	1	the-female-impersonators-transcript	1
incongruous	ADJ	1	the-female-impersonators-transcript	2
inconsiderable	ADJ	1	the-female-impersonators-transcript	1
incontrovertible	ADJ	2	the-female-impersonators-transcript	2
incorrect	ADJ	4	the-female-impersonators-transcript	1
incredulous	ADJ	1	the-female-impersonators-transcript	1
incriminating	ADJ	3	the-female-impersonators-transcript	1
incurable	ADJ	3	the-female-impersonators-transcript	1
inde-	ADJ	0	the-female-impersonators-transcript	1
indecent	ADJ	3	the-female-impersonators-transcript	2
independent	ADJ	6	the-female-impersonators-transcript	2
indian	ADJ	5	the-female-impersonators-transcript	2
indie	ADJ	3	the-female-impersonators-transcript	1
indispensable	ADJ	3	the-female-impersonators-transcript	2
indisposed	ADJ	5	the-female-impersonators-transcript	1
individu-	ADJ	0	the-female-impersonators-transcript	2
individual	ADJ	6	the-female-impersonators-transcript	7
industrious	ADJ	2	the-female-impersonators-transcript	2
inebriated	ADJ	4	the-female-impersonators-transcript	1
inerrant	ADJ	1	the-female-impersonators-transcript	1
inert	ADJ	3	the-female-impersonators-transcript	2
inexplicable	ADJ	1	the-female-impersonators-transcript	1
inexpressible	ADJ	1	the-female-impersonators-transcript	1
infantile	ADJ	3	the-female-impersonators-transcript	2
infatuating	ADJ	1	the-female-impersonators-transcript	1
infectious	ADJ	3	the-female-impersonators-transcript	1
infideli-	ADJ	0	the-female-impersonators-transcript	1
infinite	ADJ	5	the-female-impersonators-transcript	3
influential	ADJ	1	the-female-impersonators-transcript	1
infor-	ADJ	0	the-female-impersonators-transcript	1
ing	ADJ	0	the-female-impersonators-transcript	2
inhabi-	ADJ	0	the-female-impersonators-transcript	1
inherited	ADJ	4	the-female-impersonators-transcript	1
inine	ADJ	0	the-female-impersonators-transcript	3
initial	ADJ	3	the-female-impersonators-transcript	1
innate	ADJ	3	the-female-impersonators-transcript	7
inner	ADJ	6	the-female-impersonators-transcript	3
innermost	ADJ	2	the-female-impersonators-transcript	2
innocent	ADJ	8	the-female-impersonators-transcript	10
innocuous	ADJ	3	the-female-impersonators-transcript	3
innumerable	ADJ	1	the-female-impersonators-transcript	2
inoffensive	ADJ	3	the-female-impersonators-transcript	5
inquisitive	ADJ	2	the-female-impersonators-transcript	2
insane	ADJ	2	the-female-impersonators-transcript	12
inscrutable	ADJ	1	the-female-impersonators-transcript	1
insensate	ADJ	2	the-female-impersonators-transcript	1
inseparable	ADJ	1	the-female-impersonators-transcript	2
insignificant	ADJ	4	the-female-impersonators-transcript	1
instinc-	ADJ	0	the-female-impersonators-transcript	1
instinctive	ADJ	1	the-female-impersonators-transcript	15
instrumental	ADJ	2	the-female-impersonators-transcript	2
intellectual	ADJ	4	the-female-impersonators-transcript	21
intelligent	ADJ	4	the-female-impersonators-transcript	1
intemperate	ADJ	3	the-female-impersonators-transcript	2
intense	ADJ	3	the-female-impersonators-transcript	14
intensive	ADJ	4	the-female-impersonators-transcript	5
inter	ADJ	1	the-female-impersonators-transcript	1
inter-	ADJ	0	the-female-impersonators-transcript	2
interested	ADJ	5	the-female-impersonators-transcript	5
interesting	ADJ	4	the-female-impersonators-transcript	2
interior	ADJ	8	the-female-impersonators-transcript	1
internal	ADJ	5	the-female-impersonators-transcript	3
inti-	ADJ	0	the-female-impersonators-transcript	1
intimate	ADJ	9	the-female-impersonators-transcript	19
intolerable	ADJ	1	the-female-impersonators-transcript	1
intoxica-	ADJ	0	the-female-impersonators-transcript	1
intuitive	ADJ	2	the-female-impersonators-transcript	1
invariable	ADJ	2	the-female-impersonators-transcript	1
irrational	ADJ	3	the-female-impersonators-transcript	4
irreligious	ADJ	1	the-female-impersonators-transcript	1
irreproachable	ADJ	1	the-female-impersonators-transcript	1
irresistible	ADJ	2	the-female-impersonators-transcript	3
irresponsible	ADJ	1	the-female-impersonators-transcript	7
italian	ADJ	3	the-female-impersonators-transcript	3
itary	ADJ	0	the-female-impersonators-transcript	1
jewish	ADJ	1	the-female-impersonators-transcript	1
johnsonese	ADJ	0	the-female-impersonators-transcript	1
joint	ADJ	13	the-female-impersonators-transcript	1
jour-	ADJ	0	the-female-impersonators-transcript	1
jovial	ADJ	1	the-female-impersonators-transcript	2
joyed	ADJ	2	the-female-impersonators-transcript	1
junior	ADJ	7	the-female-impersonators-transcript	3
juns	ADJ	0	the-female-impersonators-transcript	1
just	ADJ	10	the-female-impersonators-transcript	1
justifiable	ADJ	1	the-female-impersonators-transcript	2
keen	ADJ	7	the-female-impersonators-transcript	2
key	ADJ	21	the-female-impersonators-transcript	3
kind	ADJ	4	the-female-impersonators-transcript	4
kindred	ADJ	3	the-female-impersonators-transcript	1
knock-	ADJ	0	the-female-impersonators-transcript	1
know-	ADJ	0	the-female-impersonators-transcript	2
knowl-	ADJ	0	the-female-impersonators-transcript	1
labor-	ADJ	0	the-female-impersonators-transcript	1
laced	ADJ	7	the-female-impersonators-transcript	1
lacerated	ADJ	4	the-female-impersonators-transcript	1
lame	ADJ	5	the-female-impersonators-transcript	1
lamentable	ADJ	1	the-female-impersonators-transcript	1
lar	ADJ	0	the-female-impersonators-transcript	2
large	ADJ	11	the-female-impersonators-transcript	34
last	ADJ	21	the-female-impersonators-transcript	38
late	ADJ	11	the-female-impersonators-transcript	17
later	ADJ	12	the-female-impersonators-transcript	7
latin	ADJ	7	the-female-impersonators-transcript	2
latter	ADJ	2	the-female-impersonators-transcript	45
latticed	ADJ	1	the-female-impersonators-transcript	1
lawful	ADJ	4	the-female-impersonators-transcript	2
lawless	ADJ	3	the-female-impersonators-transcript	1
least	ADJ	3	the-female-impersonators-transcript	41
lec-	ADJ	0	the-female-impersonators-transcript	1
left	ADJ	24	the-female-impersonators-transcript	2
legal	ADJ	5	the-female-impersonators-transcript	26
lengthy	ADJ	1	the-female-impersonators-transcript	2
less	ADJ	5	the-female-impersonators-transcript	21
liable	ADJ	4	the-female-impersonators-transcript	2
liberal	ADJ	7	the-female-impersonators-transcript	3
lifelong	ADJ	1	the-female-impersonators-transcript	3
light	ADJ	47	the-female-impersonators-transcript	3
like	ADJ	11	the-female-impersonators-transcript	3
likely	ADJ	5	the-female-impersonators-transcript	9
lilli-	ADJ	0	the-female-impersonators-transcript	1
lilliputian	ADJ	5	the-female-impersonators-transcript	3
lish	ADJ	0	the-female-impersonators-transcript	1
liter-	ADJ	0	the-female-impersonators-transcript	1
literary	ADJ	3	the-female-impersonators-transcript	4
lithe	ADJ	1	the-female-impersonators-transcript	1
little	ADJ	10	the-female-impersonators-transcript	31
loaded	ADJ	10	the-female-impersonators-transcript	2
loathsome	ADJ	2	the-female-impersonators-transcript	4
logical	ADJ	4	the-female-impersonators-transcript	1
lonely	ADJ	4	the-female-impersonators-transcript	1
long	ADJ	12	the-female-impersonators-transcript	17
look-	ADJ	0	the-female-impersonators-transcript	1
looking	ADJ	13	the-female-impersonators-transcript	1
loose	ADJ	18	the-female-impersonators-transcript	1
loquacious	ADJ	1	the-female-impersonators-transcript	1
loud	ADJ	4	the-female-impersonators-transcript	8
loved	ADJ	5	the-female-impersonators-transcript	1
