word	nodeType	unit
deliberate	ADJ	SCUMcopy
blind	ADJ	SCUMcopy
immoral	ADJ	SCUMcopy
deliberate	ADJ	SCUMcopy
emotional	ADJ	SCUMcopy
future	ADJ	SCUMcopy
dead	ADJ	SCUMcopy
young	ADJ	SCUMcopy
natural	ADJ	SCUMcopy
social	ADJ	SCUMcopy
total	ADJ	SCUMcopy
female	ADJ	SCUMcopy
impatient	ADJ	SCUMcopy
future	ADJ	SCUMcopy
large	ADJ	SCUMcopy
complete	ADJ	SCUMcopy
few	ADJ	SCUMcopy
entire	ADJ	SCUMcopy
additional	ADJ	SCUMcopy
sufficient	ADJ	SCUMcopy
helpless	ADJ	SCUMcopy
national	ADJ	SCUMcopy
aware	ADJ	SCUMcopy
complete	ADJ	SCUMcopy
few	ADJ	SCUMcopy
total	ADJ	SCUMcopy
sane	ADJ	SCUMcopy
docile	ADJ	SCUMcopy
sane	ADJ	SCUMcopy
most	ADJ	SCUMcopy
aware	ADJ	SCUMcopy
dominant	ADJ	SCUMcopy
secure	ADJ	SCUMcopy
confident	ADJ	SCUMcopy
nasty	ADJ	SCUMcopy
violent	ADJ	SCUMcopy
selfish	ADJ	SCUMcopy
independent	ADJ	SCUMcopy
proud	ADJ	SCUMcopy
free	ADJ	SCUMcopy
arrogant	ADJ	SCUMcopy
wheeled	ADJ	SCUMcopy
ready	ADJ	SCUMcopy
nice	ADJ	SCUMcopy
passive	ADJ	SCUMcopy
polite	ADJ	SCUMcopy
dignified	ADJ	SCUMcopy
dependent	ADJ	SCUMcopy
scared	ADJ	SCUMcopy
mindless	ADJ	SCUMcopy
insecure	ADJ	SCUMcopy
unknown	ADJ	SCUMcopy
secure	ADJ	SCUMcopy
big	ADJ	SCUMcopy
strong	ADJ	SCUMcopy
fat	ADJ	SCUMcopy
hairy	ADJ	SCUMcopy
cowardly	ADJ	SCUMcopy
hideous	ADJ	SCUMcopy
comfortable	ADJ	SCUMcopy
other	ADJ	SCUMcopy
male	ADJ	SCUMcopy
male	ADJ	SCUMcopy
ego	ADJ	SCUMcopy
other	ADJ	SCUMcopy
impatient	ADJ	SCUMcopy
-	ADJ	SCUMcopy
dull	ADJ	SCUMcopy
male	ADJ	SCUMcopy
groovy	ADJ	SCUMcopy
creepy	ADJ	SCUMcopy
active	ADJ	SCUMcopy
imaginative	ADJ	SCUMcopy
passive	ADJ	SCUMcopy
dull	ADJ	SCUMcopy
social	ADJ	SCUMcopy
independent	ADJ	SCUMcopy
small	ADJ	SCUMcopy
various	ADJ	SCUMcopy
new	ADJ	SCUMcopy
token	ADJ	SCUMcopy
free	ADJ	SCUMcopy
useless	ADJ	SCUMcopy
harmful	ADJ	SCUMcopy
mixed	ADJ	SCUMcopy
female	ADJ	SCUMcopy
few	ADJ	SCUMcopy
biological	ADJ	SCUMcopy
constructive	ADJ	SCUMcopy
biological	ADJ	SCUMcopy
other	ADJ	SCUMcopy
inoffensive	ADJ	SCUMcopy
mindless	ADJ	SCUMcopy
male	ADJ	SCUMcopy
primary	ADJ	SCUMcopy
male	ADJ	SCUMcopy
lowly	ADJ	SCUMcopy
abject	ADJ	SCUMcopy
whole	ADJ	SCUMcopy
solid	ADJ	SCUMcopy
present	ADJ	SCUMcopy
nice	ADJ	SCUMcopy
clean	ADJ	SCUMcopy
male	ADJ	SCUMcopy
male	ADJ	SCUMcopy
passive	ADJ	SCUMcopy
necessary	ADJ	SCUMcopy
sufficient	ADJ	SCUMcopy
enough	ADJ	SCUMcopy
worthless	ADJ	SCUMcopy
few	ADJ	SCUMcopy
obnoxious	ADJ	SCUMcopy
harmful	ADJ	SCUMcopy
political	ADJ	SCUMcopy
lousy	ADJ	SCUMcopy
greasy	ADJ	SCUMcopy
cheap	ADJ	SCUMcopy
private	ADJ	SCUMcopy
slight	ADJ	SCUMcopy
strange	ADJ	SCUMcopy
real	ADJ	SCUMcopy
double	ADJ	SCUMcopy
slight	ADJ	SCUMcopy
clinical	ADJ	SCUMcopy
dishonest	ADJ	SCUMcopy
public	ADJ	SCUMcopy
private	ADJ	SCUMcopy
armed	ADJ	SCUMcopy
good	ADJ	SCUMcopy
bad	ADJ	SCUMcopy
overall	ADJ	SCUMcopy
subjective	ADJ	SCUMcopy
good	ADJ	SCUMcopy
bad	ADJ	SCUMcopy
tempting	ADJ	SCUMcopy
female	ADJ	SCUMcopy
inexpedient	ADJ	SCUMcopy
clear	ADJ	SCUMcopy
most	ADJ	SCUMcopy
female	ADJ	SCUMcopy
great	ADJ	SCUMcopy
less	ADJ	SCUMcopy
improvable	ADJ	SCUMcopy
hot	ADJ	SCUMcopy
elite	ADJ	SCUMcopy
hard	ADJ	SCUMcopy
Most	ADJ	SCUMcopy
few	ADJ	SCUMcopy
-	ADJ	SCUMcopy
participating	ADJ	SCUMcopy
excellent	ADJ	SCUMcopy
capable	ADJ	SCUMcopy
latter	ADJ	SCUMcopy
irremediable	ADJ	SCUMcopy
good	ADJ	SCUMcopy
deep	ADJ	SCUMcopy
such	ADJ	SCUMcopy
nice	ADJ	SCUMcopy
genteel	ADJ	SCUMcopy
such	ADJ	SCUMcopy
ineffective	ADJ	SCUMcopy
decent	ADJ	SCUMcopy
clean	ADJ	SCUMcopy
male	ADJ	SCUMcopy
many	ADJ	SCUMcopy
cool	ADJ	SCUMcopy
selfish	ADJ	SCUMcopy
nice	ADJ	SCUMcopy
privileged	ADJ	SCUMcopy
middle	ADJ	SCUMcopy
high	ADJ	SCUMcopy
touching	ADJ	SCUMcopy
essential	ADJ	SCUMcopy
stupid	ADJ	SCUMcopy
sickening	ADJ	SCUMcopy
civil	ADJ	SCUMcopy
such	ADJ	SCUMcopy
overall	ADJ	SCUMcopy
specific	ADJ	SCUMcopy
entire	ADJ	SCUMcopy
very	ADJ	SCUMcopy
certain	ADJ	SCUMcopy
selfish	ADJ	SCUMcopy
cool	ADJ	SCUMcopy
furtive	ADJ	SCUMcopy
sneaky	ADJ	SCUMcopy
underhanded	ADJ	SCUMcopy
such	ADJ	SCUMcopy
selective	ADJ	SCUMcopy
crazed	ADJ	SCUMcopy
indiscriminate	ADJ	SCUMcopy
clear	ADJ	SCUMcopy
many	ADJ	SCUMcopy
own	ADJ	SCUMcopy
other	ADJ	SCUMcopy
indiscriminate	ADJ	SCUMcopy
such	ADJ	SCUMcopy
other	ADJ	SCUMcopy
essential	ADJ	SCUMcopy
enough	ADJ	SCUMcopy
unnecessary	ADJ	SCUMcopy
enough	ADJ	SCUMcopy
inappropriate	ADJ	SCUMcopy
civilized	ADJ	SCUMcopy
many	ADJ	SCUMcopy
many	ADJ	SCUMcopy
few	ADJ	SCUMcopy
volatile	ADJ	SCUMcopy
public	ADJ	SCUMcopy
few	ADJ	SCUMcopy
happy	ADJ	SCUMcopy
fantastic	ADJ	SCUMcopy
new	ADJ	SCUMcopy
complete	ADJ	SCUMcopy
basic	ADJ	SCUMcopy
other	ADJ	SCUMcopy
complete	ADJ	SCUMcopy
possible	ADJ	SCUMcopy
electronic	ADJ	SCUMcopy
economic	ADJ	SCUMcopy
private	ADJ	SCUMcopy
further	ADJ	SCUMcopy
only	ADJ	SCUMcopy
independent	ADJ	SCUMcopy
able	ADJ	SCUMcopy
busy	ADJ	SCUMcopy
few	ADJ	SCUMcopy
unsolved	ADJ	SCUMcopy
educational	ADJ	SCUMcopy
few	ADJ	SCUMcopy
high	ADJ	SCUMcopy
intellectual	ADJ	SCUMcopy
educational	ADJ	SCUMcopy
academic	ADJ	SCUMcopy
intellectual	ADJ	SCUMcopy
old	ADJ	SCUMcopy
many	ADJ	SCUMcopy
accustomed	ADJ	SCUMcopy
female	ADJ	SCUMcopy
utter	ADJ	SCUMcopy
few	ADJ	SCUMcopy
puny	ADJ	SCUMcopy
vicarious	ADJ	SCUMcopy
possible	ADJ	SCUMcopy
specific	ADJ	SCUMcopy
slight	ADJ	SCUMcopy
kind	ADJ	SCUMcopy
humane	ADJ	SCUMcopy
unfortunate	ADJ	SCUMcopy
handicapped	ADJ	SCUMcopy
near	ADJ	SCUMcopy
friendly	ADJ	SCUMcopy
slight	ADJ	SCUMcopy
subservient	ADJ	SCUMcopy
perfect	ADJ	SCUMcopy
warped	ADJ	SCUMcopy
degenerate	ADJ	SCUMcopy
ignominious	ADJ	SCUMcopy
short	ADJ	SCUMcopy
miserable	ADJ	SCUMcopy
unrealistic	ADJ	SCUMcopy
emotional	ADJ	SCUMcopy
rational	ADJ	SCUMcopy
sick	ADJ	SCUMcopy
irrational	ADJ	SCUMcopy
big	ADJ	SCUMcopy
forceful	ADJ	SCUMcopy
dynamic	ADJ	SCUMcopy
rational	ADJ	SCUMcopy
distressing	ADJ	SCUMcopy
only	ADJ	SCUMcopy
obvious	ADJ	SCUMcopy
free	ADJ	SCUMcopy
actual	ADJ	SCUMcopy
surprising	ADJ	SCUMcopy
substantial	ADJ	SCUMcopy
smart	ADJ	SCUMcopy
more	ADJ	SCUMcopy
important	ADJ	transvestiaCopy
common	ADJ	transvestiaCopy
Most	ADJ	transvestiaCopy
homosexual	ADJ	transvestiaCopy
feminine	ADJ	transvestiaCopy
sexual	ADJ	transvestiaCopy
heterosexual	ADJ	transvestiaCopy
opposite	ADJ	transvestiaCopy
different	ADJ	transvestiaCopy
male	ADJ	transvestiaCopy
heterosexual	ADJ	transvestiaCopy
interested	ADJ	transvestiaCopy
happy	ADJ	transvestiaCopy
female	ADJ	transvestiaCopy
surgical	ADJ	transvestiaCopy
own	ADJ	transvestiaCopy
last	ADJ	transvestiaCopy
female	ADJ	transvestiaCopy
homosexual	ADJ	transvestiaCopy
asexual	ADJ	transvestiaCopy
neutral	ADJ	transvestiaCopy
masculine	ADJ	transvestiaCopy
partial	ADJ	transvestiaCopy
asexual	ADJ	aceChicCopy
alive	ADJ	aceChicCopy
peculiar	ADJ	aceChicCopy
many	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
non	ADJ	aceChicCopy
-	ADJ	aceChicCopy
dating	ADJ	aceChicCopy
near	ADJ	aceChicCopy
different	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
other	ADJ	aceChicCopy
accessible	ADJ	aceChicCopy
intense	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
spotable	ADJ	aceChicCopy
crabby	ADJ	aceChicCopy
serene	ADJ	aceChicCopy
spacy	ADJ	aceChicCopy
jewish	ADJ	aceChicCopy
same	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
unisexual	ADJ	aceChicCopy
bad	ADJ	aceChicCopy
good	ADJ	aceChicCopy
young	ADJ	aceChicCopy
sexual	ADJ	aceChicCopy
psychogenic	ADJ	aceChicCopy
unreasonable	ADJ	aceChicCopy
appropriate	ADJ	aceChicCopy
intense	ADJ	aceChicCopy
sexual	ADJ	aceChicCopy
unpopular	ADJ	aceChicCopy
clean	ADJ	aceChicCopy
ascetic	ADJ	aceChicCopy
married	ADJ	aceChicCopy
palestinian	ADJ	aceChicCopy
big	ADJ	aceChicCopy
transcendental	ADJ	aceChicCopy
lustful	ADJ	aceChicCopy
mayoral	ADJ	aceChicCopy
concrete	ADJ	aceChicCopy
afraid	ADJ	aceChicCopy
gay	ADJ	aceChicCopy
next	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
most	ADJ	aceChicCopy
sexual	ADJ	aceChicCopy
private	ADJ	aceChicCopy
jewish	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
long	ADJ	aceChicCopy
sexual	ADJ	aceChicCopy
difficult	ADJ	aceChicCopy
unhappy	ADJ	aceChicCopy
dull	ADJ	aceChicCopy
odd	ADJ	aceChicCopy
attractive	ADJ	aceChicCopy
aware	ADJ	aceChicCopy
unhappy	ADJ	aceChicCopy
aware	ADJ	aceChicCopy
interesting	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
professional	ADJ	aceChicCopy
witty	ADJ	aceChicCopy
charming	ADJ	aceChicCopy
bored	ADJ	aceChicCopy
busy	ADJ	aceChicCopy
safe	ADJ	aceChicCopy
several	ADJ	aceChicCopy
homosexual	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
able	ADJ	aceChicCopy
dry	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
celibate	ADJ	aceChicCopy
Most	ADJ	aceChicCopy
sexual	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
terrific	ADJ	aceChicCopy
fond	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
38th	ADJ	aceChicCopy
thin	ADJ	aceChicCopy
blue	ADJ	aceChicCopy
young	ADJ	aceChicCopy
sinewy	ADJ	aceChicCopy
sexual	ADJ	aceChicCopy
actual	ADJ	aceChicCopy
sure	ADJ	aceChicCopy
sexy	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
own	ADJ	aceChicCopy
unique	ADJ	aceChicCopy
romantic	ADJ	aceChicCopy
white	ADJ	aceChicCopy
clean	ADJ	aceChicCopy
several	ADJ	aceChicCopy
married	ADJ	aceChicCopy
old	ADJ	aceChicCopy
fashioned	ADJ	aceChicCopy
simple	ADJ	aceChicCopy
first	ADJ	aceChicCopy
nonhuman	ADJ	aceChicCopy
sad	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
gay	ADJ	aceChicCopy
uncrowded	ADJ	aceChicCopy
other	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
top	ADJ	aceChicCopy
regular	ADJ	aceChicCopy
normal	ADJ	aceChicCopy
healthy	ADJ	aceChicCopy
sexy	ADJ	aceChicCopy
sexy	ADJ	aceChicCopy
pretty	ADJ	aceChicCopy
blonde	ADJ	aceChicCopy
boring	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
luscious	ADJ	aceChicCopy
safe	ADJ	aceChicCopy
sure	ADJ	aceChicCopy
unified	ADJ	aceChicCopy
first	ADJ	aceChicCopy
easy	ADJ	aceChicCopy
blonde	ADJ	aceChicCopy
blue	ADJ	aceChicCopy
top	ADJ	aceChicCopy
explicit	ADJ	aceChicCopy
pornographic	ADJ	aceChicCopy
vulgar	ADJ	aceChicCopy
traditional	ADJ	aceChicCopy
wholesome	ADJ	aceChicCopy
healthy	ADJ	aceChicCopy
unkink	ADJ	aceChicCopy
pleased	ADJ	aceChicCopy
thankful	ADJ	aceChicCopy
wise	ADJ	aceChicCopy
open	ADJ	aceChicCopy
perpetual	ADJ	aceChicCopy
bored	ADJ	aceChicCopy
exploitative	ADJ	aceChicCopy
special	ADJ	aceChicCopy
real	ADJ	aceChicCopy
personal	ADJ	aceChicCopy
sexual	ADJ	aceChicCopy
nice	ADJ	aceChicCopy
selfish	ADJ	aceChicCopy
fine	ADJ	aceChicCopy
initial	ADJ	aceChicCopy
independent	ADJ	aceChicCopy
own	ADJ	aceChicCopy
scared	ADJ	aceChicCopy
late	ADJ	aceChicCopy
old	ADJ	aceChicCopy
giant	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
asexual	ADJ	aceChicCopy
peculiar	ADJ	aceChicCopy
many	ADJ	aceChicCopy
fucking	ADJ	aceChicCopy
tiny	ADJ	aceChicCopy
hyperactive	ADJ	aceChicCopy
spectacular	ADJ	aceChicCopy
black	ADJ	aceChicCopy
demented	ADJ	aceChicCopy
nonorgasmic	ADJ	aceChicCopy
more	ADJ	aceChicCopy
big	ADJ	aceChicCopy
sexy	ADJ	aceChicCopy
sexy	ADJ	aceChicCopy
sexy	ADJ	aceChicCopy
safe	ADJ	aceChicCopy
last	ADJ	aceChicCopy
busy	ADJ	aceChicCopy
active	ADJ	aceChicCopy
impossible	ADJ	aceChicCopy
perverse	ADJ	aceChicCopy
final	ADJ	aceChicCopy
afraid	ADJ	aceChicCopy
wrong	ADJ	aceChicCopy
new	ADJ	aceChicCopy
lead	ADJ	aceChicCopy
few	ADJ	aceChicCopy
bored	ADJ	aceChicCopy
interested	ADJ	aceChicCopy
physical	ADJ	aceChicCopy
new	ADJ	aceChicCopy
teenage	ADJ	aceChicCopy
young	ADJ	aceChicCopy
enough	ADJ	aceChicCopy
parental	ADJ	aceChicCopy
own	ADJ	aceChicCopy
illegal	ADJ	aceChicCopy
old	ADJ	aceChicCopy
scary	ADJ	aceChicCopy
terrific	ADJ	aceChicCopy
fluffy	ADJ	aceChicCopy
tiny	ADJ	aceChicCopy
many	ADJ	aceChicCopy
frozen	ADJ	aceChicCopy
shocked	ADJ	aceChicCopy
political	ADJ	betweenMentalhealthAndDesease copy2
nice	ADJ	betweenMentalhealthAndDesease copy2
silent	ADJ	betweenMentalhealthAndDesease copy2
opposed	ADJ	betweenMentalhealthAndDesease copy2
asexual	ADJ	betweenMentalhealthAndDesease copy2
more	ADJ	betweenMentalhealthAndDesease copy2
sick	ADJ	betweenMentalhealthAndDesease copy2
daily	ADJ	bit-o-worldCopy
active	ADJ	bit-o-worldCopy
anti	ADJ	bit-o-worldCopy
-	ADJ	bit-o-worldCopy
conscription	ADJ	bit-o-worldCopy
committed	ADJ	bit-o-worldCopy
necessary	ADJ	bit-o-worldCopy
young	ADJ	bit-o-worldCopy
other	ADJ	bit-o-worldCopy
anti	ADJ	bit-o-worldCopy
-	ADJ	bit-o-worldCopy
draft	ADJ	bit-o-worldCopy
less	ADJ	bit-o-worldCopy
unique	ADJ	bit-o-worldCopy
own	ADJ	bit-o-worldCopy
guilty	ADJ	bit-o-worldCopy
short	ADJ	bit-o-worldCopy
second	ADJ	bit-o-worldCopy
early	ADJ	bit-o-worldCopy
libertarian	ADJ	bit-o-worldCopy
only	ADJ	bit-o-worldCopy
federal	ADJ	bit-o-worldCopy
several	ADJ	bit-o-worldCopy
federal	ADJ	bit-o-worldCopy
less	ADJ	bit-o-worldCopy
harsh	ADJ	bit-o-worldCopy
young	ADJ	bit-o-worldCopy
high	ADJ	bit-o-worldCopy
sorry	ADJ	bit-o-worldCopy
irreversible	ADJ	bit-o-worldCopy
doubtful	ADJ	bit-o-worldCopy
christian	ADJ	bit-o-worldCopy
satanic	ADJ	bit-o-worldCopy
biblical	ADJ	bit-o-worldCopy
apocalyptic	ADJ	bit-o-worldCopy
strange	ADJ	bit-o-worldCopy
insane	ADJ	bit-o-worldCopy
anglo	ADJ	bit-o-worldCopy
public	ADJ	bit-o-worldCopy
early	ADJ	bit-o-worldCopy
little	ADJ	bit-o-worldCopy
yellow	ADJ	bit-o-worldCopy
little	ADJ	bit-o-worldCopy
mean	ADJ	bit-o-worldCopy
lean	ADJ	bit-o-worldCopy
mean	ADJ	bit-o-worldCopy
local	ADJ	bit-o-worldCopy
quick	ADJ	bit-o-worldCopy
soviet	ADJ	bit-o-worldCopy
bitter	ADJ	bit-o-worldCopy
soviet	ADJ	bit-o-worldCopy
haired	ADJ	bit-o-worldCopy
unwashed	ADJ	bit-o-worldCopy
english	ADJ	bit-o-worldCopy
young	ADJ	bit-o-worldCopy
spiritual	ADJ	bit-o-worldCopy
contagious	ADJ	bit-o-worldCopy
materialistic	ADJ	bit-o-worldCopy
spiritual	ADJ	bit-o-worldCopy
patriotic	ADJ	bit-o-worldCopy
military	ADJ	bit-o-worldCopy
young	ADJ	bit-o-worldCopy
undying	ADJ	bit-o-worldCopy
new	ADJ	bit-o-worldCopy
anarchist	ADJ	bit-o-worldCopy
social	ADJ	bit-o-worldCopy
anarcho	ADJ	bit-o-worldCopy
syndicalist	ADJ	bit-o-worldCopy
-	ADJ	bit-o-worldCopy
pro	ADJ	bit-o-worldCopy
-	ADJ	bit-o-worldCopy
situationist	ADJ	bit-o-worldCopy
rabid	ADJ	bit-o-worldCopy
anti	ADJ	bit-o-worldCopy
-	ADJ	bit-o-worldCopy
authoritarian	ADJ	bit-o-worldCopy
libertarian	ADJ	bit-o-worldCopy
marxist	ADJ	bit-o-worldCopy
anarcho	ADJ	bit-o-worldCopy
libertarian	ADJ	bit-o-worldCopy
pro	ADJ	bit-o-worldCopy
-	ADJ	bit-o-worldCopy
tech	ADJ	bit-o-worldCopy
anti	ADJ	bit-o-worldCopy
-	ADJ	bit-o-worldCopy
tech	ADJ	bit-o-worldCopy
asexual	ADJ	bit-o-worldCopy
communist	ADJ	bit-o-worldCopy
libertarian	ADJ	bit-o-worldCopy
own	ADJ	bit-o-worldCopy
above	ADJ	bit-o-worldCopy
anarcho	ADJ	bit-o-worldCopy
glad	ADJ	bit-o-worldCopy
good	ADJ	bit-o-worldCopy
many	ADJ	bit-o-worldCopy
right	ADJ	bit-o-worldCopy
free	ADJ	bit-o-worldCopy
spurious	ADJ	bit-o-worldCopy
latter	ADJ	bit-o-worldCopy
free	ADJ	bit-o-worldCopy
disgruntled	ADJ	bit-o-worldCopy
potential	ADJ	bit-o-worldCopy
new	ADJ	bit-o-worldCopy
last	ADJ	bit-o-worldCopy
great	ADJ	bit-o-worldCopy
new	ADJ	bit-o-worldCopy
civilian	ADJ	bit-o-worldCopy
third	ADJ	bit-o-worldCopy
elegant	ADJ	bit-o-worldCopy
optical	ADJ	bit-o-worldCopy
nicaraguan	ADJ	bit-o-worldCopy
cool	ADJ	bit-o-worldCopy
other	ADJ	bit-o-worldCopy
fancy	ADJ	bit-o-worldCopy
tinhorn	ADJ	bit-o-worldCopy
leftist	ADJ	bit-o-worldCopy
such	ADJ	bit-o-worldCopy
lame	ADJ	bit-o-worldCopy
bulletproof	ADJ	bit-o-worldCopy
revolutionary	ADJ	bit-o-worldCopy
last	ADJ	bit-o-worldCopy
pathetic	ADJ	bit-o-worldCopy
presidential	ADJ	bit-o-worldCopy
sad	ADJ	bit-o-worldCopy
more	ADJ	bit-o-worldCopy
direct	ADJ	bit-o-worldCopy
poor	ADJ	bit-o-worldCopy
dear	ADJ	txt-dear-abby
healthy	ADJ	txt-dear-abby
normal	ADJ	txt-dear-abby
happy	ADJ	txt-dear-abby
active	ADJ	txt-dear-abby
great	ADJ	txt-dear-abby
good	ADJ	txt-dear-abby
asexual	ADJ	txt-dear-abby
happy	ADJ	txt-dear-abby
happy	ADJ	txt-dear-abby
normal	ADJ	txt-dear-abby
unhealthy	ADJ	txt-dear-abby
abnormal	ADJ	txt-dear-abby
right	ADJ	txt-dear-abby
married	ADJ	txt-dear-abby
many	ADJ	txt-dear-abby
creative	ADJ	txt-dear-abby
own	ADJ	txt-dear-abby
happy	ADJ	txt-dear-abby
dear	ADJ	txt-dear-abby
healthy	ADJ	txt-dear-abby
normal	ADJ	txt-dear-abby
happy	ADJ	txt-dear-abby
happy	ADJ	txt-dear-abby
normal	ADJ	txt-dear-abby
healthy	ADJ	txt-dear-abby
important	ADJ	txt-dear-abby
unknown	ADJ	Song_asexualAnger
asexual	ADJ	Song_asexualAnger
male	ADJ	Song_asexualAnger
safe	ADJ	Song_asexualAnger
hungry	ADJ	Song_asexualAnger
human	ADJ	Song_asexualAnger
crispy	ADJ	Song_asexualAnger
happy	ADJ	Song_asexualAnger
hungry	ADJ	Song_asexualAnger
MORE	ADJ	something-more-than-friendshipCopy
tender	ADJ	something-more-than-friendshipCopy
romantic	ADJ	something-more-than-friendshipCopy
early	ADJ	something-more-than-friendshipCopy
contemporary	ADJ	something-more-than-friendshipCopy
lesbian	ADJ	something-more-than-friendshipCopy
more	ADJ	something-more-than-friendshipCopy
early	ADJ	something-more-than-friendshipCopy
twentieth	ADJ	something-more-than-friendshipCopy
popular	ADJ	something-more-than-friendshipCopy
current	ADJ	something-more-than-friendshipCopy
historical	ADJ	something-more-than-friendshipCopy
possible	ADJ	something-more-than-friendshipCopy
feminist	ADJ	something-more-than-friendshipCopy
eighteenth	ADJ	something-more-than-friendshipCopy
nineteenth	ADJ	something-more-than-friendshipCopy
ahistorical	ADJ	something-more-than-friendshipCopy
lesbian	ADJ	something-more-than-friendshipCopy
early	ADJ	something-more-than-friendshipCopy
nineteenth	ADJ	something-more-than-friendshipCopy
powerful	ADJ	something-more-than-friendshipCopy
female	ADJ	something-more-than-friendshipCopy
cultural	ADJ	something-more-than-friendshipCopy
such	ADJ	something-more-than-friendshipCopy
such	ADJ	something-more-than-friendshipCopy
careful	ADJ	something-more-than-friendshipCopy
current	ADJ	something-more-than-friendshipCopy
lesbian	ADJ	something-more-than-friendshipCopy
specific	ADJ	something-more-than-friendshipCopy
conceptual	ADJ	something-more-than-friendshipCopy
early	ADJ	something-more-than-friendshipCopy
nineteenth	ADJ	something-more-than-friendshipCopy
constitutive	ADJ	something-more-than-friendshipCopy
domestic	ADJ	something-more-than-friendshipCopy
early	ADJ	something-more-than-friendshipCopy
nineteenth	ADJ	something-more-than-friendshipCopy
british	ADJ	something-more-than-friendshipCopy
sexual	ADJ	something-more-than-friendshipCopy
other	ADJ	something-more-than-friendshipCopy
scottish	ADJ	something-more-than-friendshipCopy
legal	ADJ	something-more-than-friendshipCopy
indecent	ADJ	something-more-than-friendshipCopy
romantic	ADJ	something-more-than-friendshipCopy
female	ADJ	something-more-than-friendshipCopy
basic	ADJ	something-more-than-friendshipCopy
unstated	ADJ	something-more-than-friendshipCopy
cultural	ADJ	something-more-than-friendshipCopy
bourgeois	ADJ	something-more-than-friendshipCopy
private	ADJ	something-more-than-friendshipCopy
bourgeois	ADJ	something-more-than-friendshipCopy
public	ADJ	something-more-than-friendshipCopy
such	ADJ	something-more-than-friendshipCopy
important	ADJ	something-more-than-friendshipCopy
modern	ADJ	something-more-than-friendshipCopy
public	ADJ	something-more-than-friendshipCopy
bourgeois	ADJ	something-more-than-friendshipCopy
symbolic	ADJ	something-more-than-friendshipCopy
female	ADJ	something-more-than-friendshipCopy
own	ADJ	something-more-than-friendshipCopy
contemporary	ADJ	something-more-than-friendshipCopy
female	ADJ	something-more-than-friendshipCopy
necessary	ADJ	something-more-than-friendshipCopy
historical	ADJ	something-more-than-friendshipCopy
domestic	ADJ	something-more-than-friendshipCopy
eighteenth	ADJ	something-more-than-friendshipCopy
canonical	ADJ	something-more-than-friendshipCopy
literary	ADJ	something-more-than-friendshipCopy
nineteenth	ADJ	something-more-than-friendshipCopy
coterminous	ADJ	something-more-than-friendshipCopy
social	ADJ	something-more-than-friendshipCopy
obligated	ADJ	something-more-than-friendshipCopy
romantic	ADJ	something-more-than-friendshipCopy
unique	ADJ	something-more-than-friendshipCopy
eighteenth	ADJ	something-more-than-friendshipCopy
novelistic	ADJ	something-more-than-friendshipCopy
picaresque	ADJ	something-more-than-friendshipCopy
ribald	ADJ	something-more-than-friendshipCopy
psychological	ADJ	something-more-than-friendshipCopy
moral	ADJ	something-more-than-friendshipCopy
characterological	ADJ	something-more-than-friendshipCopy
virtuous	ADJ	something-more-than-friendshipCopy
didactic	ADJ	something-more-than-friendshipCopy
marginal	ADJ	something-more-than-friendshipCopy
middle	ADJ	something-more-than-friendshipCopy
domestic	ADJ	something-more-than-friendshipCopy
domestic	ADJ	something-more-than-friendshipCopy
natural	ADJ	something-more-than-friendshipCopy
legitimate	ADJ	something-more-than-friendshipCopy
great	ADJ	something-more-than-friendshipCopy
poor	ADJ	something-more-than-friendshipCopy
ideological	ADJ	something-more-than-friendshipCopy
visible	ADJ	something-more-than-friendshipCopy
romantic	ADJ	something-more-than-friendshipCopy
transparent	ADJ	something-more-than-friendshipCopy
accessible	ADJ	something-more-than-friendshipCopy
heterosexual	ADJ	something-more-than-friendshipCopy
companionate	ADJ	something-more-than-friendshipCopy
disciplinary	ADJ	something-more-than-friendshipCopy
ambiguous	ADJ	something-more-than-friendshipCopy
crucial	ADJ	something-more-than-friendshipCopy
modern	ADJ	something-more-than-friendshipCopy
sexual	ADJ	something-more-than-friendshipCopy
romantic	ADJ	something-more-than-friendshipCopy
dangerous	ADJ	something-more-than-friendshipCopy
hard	ADJ	something-more-than-friendshipCopy
marginal	ADJ	something-more-than-friendshipCopy
unknowable	ADJ	something-more-than-friendshipCopy
sexual	ADJ	something-more-than-friendshipCopy
major	ADJ	something-more-than-friendshipCopy
